rho,num_seeds,product_minus_diag_w1_mean,product_minus_diag_w1_std,product_minus_diag_w2_mean,product_minus_diag_w2_std,wgan_minus_diag_w1_mean,wgan_minus_diag_w1_std,wgan_minus_diag_w2_mean,wgan_minus_diag_w2_std
0.0,10,-0.004157275927705081,0.03464560242312512,-0.0016010017076851096,0.032408020685733896,0.04316346598234749,0.03702683869958997,0.04884265266512268,0.04395886385731098
0.2,10,0.0010913937947934383,0.023637869701937927,0.0030054951174794562,0.02827042370603927,0.0413236795266354,0.027982397364572396,0.036395751488079255,0.0289754110242658
0.4,10,-0.011135603951611662,0.03085394094832108,-0.005569691058448784,0.03688333520072675,0.03963801840352315,0.035283897591109115,0.04257156855463679,0.05294659482718379
0.6,10,0.00438035521736671,0.041619151082315335,0.011619909856917649,0.04892412883827518,0.061207055782480105,0.047366215071068224,0.06719957966001466,0.04743323728393638
0.8,10,0.01742096030321998,0.04399760387348704,0.024460162081601688,0.04656997599133346,0.11484131738902903,0.06130265874295242,0.13196212562584805,0.07792762830166595
