mean_error,var_error,cov_12,corr,w1,w2,method,seed
0.08614000678062439,0.09867832064628601,0.0076647792011499405,0.007921532727777958,0.1714073965254211,0.22556958353906478,WGAN,23
0.011559315957129002,0.048565447330474854,0.019052140414714813,0.018592465668916702,0.13713913781997664,0.1864583178077831,Best diagonal Gaussian,24
0.03569822013378143,0.029741525650024414,-0.03496507927775383,-0.033590760082006454,0.1433553810562126,0.20738703613641657,Product marginals,24
0.0531177893280983,0.12375500798225403,-0.021737713366746902,-0.021929506212472916,0.1896789487111031,0.24493248524133812,WGAN,24
0.035069286823272705,0.038078755140304565,-0.002182376105338335,-0.0022203484550118446,0.16773427521166243,0.2144718715574509,Product marginals,25
0.09359676390886307,0.10383200645446777,-0.01029061246663332,-0.009151495061814785,0.17245683130865694,0.23177233431878938,WGAN,25
0.04691154882311821,0.03246849775314331,-0.014312698505818844,-0.014474048279225826,0.18260575469712148,0.23000521348815067,Best diagonal Gaussian,25
0.04464743286371231,0.026588231325149536,-0.024759339168667793,-0.025350557640194893,0.13765641780141213,0.18564559873605765,Product marginals,26
0.12833096086978912,0.058131784200668335,-0.006447578780353069,-0.006869891192764044,0.14536458203222283,0.19683598600994556,WGAN,26
0.04219469055533409,0.020072221755981445,-0.004733554553240538,-0.004656133241951466,0.146613674199113,0.19051415841053237,Best diagonal Gaussian,26
0.05375010520219803,0.03354734182357788,0.01219081599265337,0.011785575188696384,0.1457441077999857,0.1851141705642156,Best diagonal Gaussian,27
0.07315576821565628,0.030063122510910034,0.0061129736714065075,0.006056280806660652,0.1727199876937125,0.22087974004315702,WGAN,27
0.07286886870861053,0.05543437600135803,0.01671491004526615,0.01629166677594185,0.19284240289782498,0.23640328646533657,Product marginals,27
0.011517110280692577,0.04134383797645569,0.011374817229807377,0.011691753752529621,0.14620402965395476,0.19351658185612963,Best diagonal Gaussian,28
0.04763496667146683,0.04316365718841553,-0.033934857696294785,-0.034958936274051666,0.15203940044582126,0.19692650256739241,Product marginals,28
0.06713023036718369,0.19754645228385925,0.03203975409269333,0.03079918771982193,0.17737745790436754,0.24281333672760058,WGAN,28
0.06393089145421982,0.07297086715698242,-0.006945479195564985,-0.006604684051126242,0.15543082973396186,0.2091717761446566,Product marginals,29
0.046803172677755356,0.11921122670173645,0.011775788851082325,0.011767126619815826,0.16963662278204028,0.2398910011223728,WGAN,29
0.04688946530222893,0.046235859394073486,0.007028499152511358,0.006920536980032921,0.17023016042951666,0.2108426327920939,Best diagonal Gaussian,29
0.033768609166145325,0.00924825668334961,0.0005925241857767105,0.0006089973612688482,0.1271148658936114,0.17046670514046083,Best diagonal Gaussian,30
0.043264295905828476,0.054765164852142334,0.017540764063596725,0.01765504851937294,0.13557156528344189,0.18438990351540127,WGAN,30
0.04652605950832367,0.020025432109832764,0.02697519212961197,0.026920853182673454,0.1385167486767879,0.1847685980657807,Product marginals,30
0.03130960091948509,0.027616560459136963,-0.004338833503425121,-0.004205372650176287,0.13560528223687404,0.18050377758461952,Product marginals,31
0.021882520988583565,0.04772809147834778,0.004891111049801111,0.005049016326665878,0.13785139935919524,0.18311131594394112,Best diagonal Gaussian,31
0.013105238787829876,0.08804768323898315,-0.003393613500520587,-0.0037146680988371372,0.14270557487734142,0.18143666540347023,WGAN,31
0.006327983923256397,0.011612743139266968,0.015637801960110664,0.01618398167192936,0.12973962077183052,0.1681107368877331,Best diagonal Gaussian,32
0.01850825734436512,0.03829222917556763,-0.0066583831794559956,-0.006848873104900122,0.1440935065713788,0.19481587042970422,Product marginals,32
0.09617290645837784,0.12775906920433044,-0.020376959815621376,-0.021977264434099197,0.20697110750203476,0.2650122173061835,WGAN,32
0.05675361678004265,0.0516451895236969,-0.008996662683784962,-0.00913834385573864,0.141357215765578,0.18810626441201572,WGAN,33
0.00989531073719263,0.06650435924530029,0.0044181509874761105,0.004481361247599125,0.15244760118425482,0.19842026521461653,Best diagonal Gaussian,33
0.03900296986103058,0.07847762107849121,0.018790213391184807,0.01868724264204502,0.15571886060335915,0.20668394898346282,Product marginals,33
0.023576242849230766,0.03366905450820923,-0.000837364699691534,-0.0008315452141687274,0.13365851327116235,0.17788238087192512,Product marginals,34
0.01658104732632637,0.04482492804527283,0.051567189395427704,0.05064714699983597,0.15625465444991798,0.2174343430560747,Best diagonal Gaussian,34
0.02285459078848362,0.08449062705039978,0.00220379582606256,0.002084707608446479,0.16535438638735236,0.21717241057522846,WGAN,34
0.031199779361486435,0.07525181770324707,0.008956130594015121,0.009156107902526855,0.14758010497430699,0.20770513743947364,Best diagonal Gaussian,35
0.037041984498500824,0.04420506954193115,0.05284704267978668,0.05283685401082039,0.16396491916209724,0.22004830352224988,Product marginals,35
0.07100644707679749,0.06621694564819336,0.016649605706334114,0.016521833837032318,0.17192699343452372,0.2263332407351816,WGAN,35
0.039824679493904114,0.04829332232475281,0.012887620367109776,0.01339720655232668,0.14167031821637896,0.19506730963520308,Best diagonal Gaussian,36
0.03851979598402977,0.07120499014854431,0.0020229911897331476,0.0021544634364545345,0.14696695316898936,0.1991839441249665,Product marginals,36
0.06686913222074509,0.07027915120124817,0.00556963263079524,0.005932798609137535,0.1640288772516692,0.21930231321496976,WGAN,36
0.05043475702404976,0.045049816370010376,-0.006670861039310694,-0.006647847127169371,0.14320459000424057,0.20104671988433762,Best diagonal Gaussian,37
0.0611332468688488,0.04664188623428345,0.0061762891709804535,0.006229093298316002,0.15567113899565851,0.1998000314576706,Product marginals,37
0.10519986599683762,0.09540173411369324,-0.04450337216258049,-0.049825262278318405,0.18039676200015864,0.22895582858979388,WGAN,37
0.02483232133090496,0.008021831512451172,0.03392458334565163,0.034382883459329605,0.13529777409074029,0.1771207183110659,Best diagonal Gaussian,38
0.015146765857934952,0.01269984245300293,-0.025682004168629646,-0.026399599388241768,0.14230183847470537,0.1875623387327155,Product marginals,38
0.046715155243873596,0.04663574695587158,-0.029977163299918175,-0.029247820377349854,0.14486897140076788,0.18957615319634039,WGAN,38
0.045076627284288406,0.02925276756286621,-0.012644955888390541,-0.012657124549150467,0.13504858641303563,0.18170104527842423,Product marginals,39
0.12586595118045807,0.05256572365760803,0.008350679650902748,0.008661001920700073,0.14569040531047245,0.19745162073364414,WGAN,39
0.02905542030930519,0.049422383308410645,0.03065209463238716,0.031710363924503326,0.14951861326520852,0.20662932665890935,Best diagonal Gaussian,39
0.05985576659440994,0.02325424551963806,0.001356357242912054,0.0013915642630308867,0.14030738066549417,0.19180425196201853,Product marginals,40
0.036264386028051376,0.02105158567428589,-0.014368529431521893,-0.014785265550017357,0.14366347197553184,0.19711595868534415,Best diagonal Gaussian,40
0.11898167431354523,0.09339022636413574,0.012727943249046803,0.011974073946475983,0.1888810515830012,0.2355012454622045,WGAN,40
0.048572879284620285,0.05049070715904236,0.005659082438796759,0.005515069235116243,0.14955038319803668,0.18946824854188202,Best diagonal Gaussian,41
0.048373106867074966,0.05964505672454834,0.005496650468558073,0.005778466816991568,0.1625868986318337,0.21126108165129032,WGAN,41
0.09036681801080704,0.0010175704956054688,0.02073504962027073,0.021239902824163437,0.1873430655464367,0.22895530499748845,Product marginals,41
0.049185384064912796,0.037952959537506104,-0.032969456166028976,-0.03250415623188019,0.1427456445670851,0.18826305818598796,Product marginals,42
0.06983489543199539,0.07822507619857788,-0.015873976051807404,-0.015814408659934998,0.16257247214100343,0.20854006365807942,WGAN,42
0.09293894469738007,0.02567952871322632,-0.02923290990293026,-0.028858458623290062,0.1793385030857533,0.22325403130575397,Best diagonal Gaussian,42
0.0803414136171341,0.0931953489780426,0.023133812472224236,0.025078540667891502,0.15872510185187308,0.20425737473865138,Product marginals,43
0.05429910495877266,0.07465097308158875,0.006506612058728933,0.006915668025612831,0.17641924835025868,0.2198227522111552,Best diagonal Gaussian,43
0.09123094379901886,0.10691273212432861,0.04015862196683884,0.04211084917187691,0.18489690620349597,0.24136595360171856,WGAN,43
0.06243881955742836,0.03712040185928345,-0.00414785323664546,-0.004133831709623337,0.14695087797382625,0.19740447963306965,Best diagonal Gaussian,44
0.0483398400247097,0.01406240463256836,0.003356046276167035,0.0033897757530212402,0.16640027953691838,0.20645131524385993,Product marginals,44
0.21688979864120483,0.1139262318611145,0.012760264798998833,0.013244410045444965,0.2589419336186119,0.302341025313758,WGAN,44
0.03672502189874649,0.019020408391952515,-0.035524237900972366,-0.03747911751270294,0.13532337403909941,0.1926464405752274,WGAN,45
0.024593302980065346,0.04213640093803406,0.0058656674809753895,0.005819542333483696,0.14491186508558912,0.1968986694601824,Best diagonal Gaussian,45
0.0626082643866539,0.03319460153579712,0.008818959817290306,0.00895470380783081,0.15534048389573,0.19790848906100642,Product marginals,45
0.05197322368621826,0.01100611686706543,0.015471437014639378,0.015439189039170742,0.14311438129306078,0.1907369577427054,Product marginals,46
0.06679408252239227,0.05844101309776306,-0.002139519900083542,-0.002272050129249692,0.16138431192890296,0.20694391794771416,Best diagonal Gaussian,46
0.10526908934116364,0.021613508462905884,-0.011645065620541573,-0.011835075914859772,0.18558674750605278,0.2282914394494225,WGAN,46
0.05107423663139343,0.02165454626083374,0.006001648493111134,0.006156537681818008,0.1382329454570697,0.19021378569879727,Best diagonal Gaussian,47
0.037977349013090134,0.06548306345939636,0.03590293228626251,0.038572292774915695,0.14487252010990082,0.1970446673471657,WGAN,47
0.026789026334881783,0.026393622159957886,0.02947530522942543,0.02912808768451214,0.15140464887819988,0.1976848680413906,Product marginals,47
0.009195882827043533,0.05497738718986511,-0.014727967791259289,-0.014990593306720257,0.13547135927206408,0.17617691980510627,Best diagonal Gaussian,48
0.035234663635492325,0.0708652138710022,-0.005601012147963047,-0.00604704674333334,0.14969662797544223,0.19304839167371565,WGAN,48
0.0426752045750618,0.048037946224212646,-0.04815809056162834,-0.04825577884912491,0.15092048386039747,0.1937848599850327,Product marginals,48
0.07173183560371399,0.04975295066833496,0.006194911897182465,0.006326533854007721,0.13947275801923023,0.20092379527217322,WGAN,49
0.044073499739170074,0.018534809350967407,-0.03683283552527428,-0.036687709391117096,0.1448418232915087,0.1957369210335084,Product marginals,49
0.04475793614983559,0.020345717668533325,-0.021686038002371788,-0.02154940366744995,0.1621085841615828,0.20915146019555358,Best diagonal Gaussian,49
0.003262948477640748,0.05664205551147461,-0.007881385274231434,-0.007979633286595345,0.1394559393060842,0.19069044147032232,Best diagonal Gaussian,50
0.022670485079288483,0.04179921746253967,0.008658998645842075,0.008762223646044731,0.16269774691140412,0.207982970853523,Product marginals,50
0.06181542947888374,0.0961523950099945,0.0247921422123909,0.022806527093052864,0.1634320465257619,0.22609811934282337,WGAN,50
0.030686449259519577,0.03395146131515503,0.009139640256762505,0.008806423284113407,0.1355027913678517,0.18816861216634334,WGAN,51
0.019171224907040596,0.040536701679229736,0.007533062715083361,0.00750188110396266,0.13996037907610748,0.1921466408752616,Product marginals,51
0.02627779170870781,0.0240766704082489,-0.025918712839484215,-0.02635214664041996,0.1682796437462262,0.20382376080552048,Best diagonal Gaussian,51
0.03610675781965256,0.0265541672706604,-0.015639791265130043,-0.015581782907247543,0.14338225023770784,0.17995064614171594,Best diagonal Gaussian,52
0.03322451934218407,0.023315995931625366,-0.00856710597872734,-0.0084609966725111,0.14825082749277158,0.1920793216038688,Product marginals,52
0.06378127634525299,0.029695749282836914,0.010540594346821308,0.010669699870049953,0.150594920387888,0.19593808042305888,WGAN,52
0.010079529136419296,0.03103959560394287,-0.024423155933618546,-0.024120671674609184,0.15076387450037143,0.19896252759230804,Best diagonal Gaussian,53
