real_mean_1,real_mean_2,fake_mean_1,fake_mean_2,real_var_1,real_var_2,fake_var_1,fake_var_2,real_cov_12,fake_cov_12,real_corr,fake_corr,final_generator_loss,final_critic_loss,selected_epoch,best_epoch,best_val_w1,selected_val_w1,test_w1,test_w2,mean_error,var_error,optimizer,lr,seed,adam_beta1,adam_beta2
0.03359191492199898,0.03078438527882099,-0.05349847301840782,-0.01543932594358921,0.9720177054405212,0.9928187727928162,0.612907350063324,0.5557742714881897,0.7800534963607788,-0.01264647115021944,0.7940582036972046,-0.021668193861842155,-0.04241176415234804,-0.022313560545444488,200,200,0.6323268524788058,0.6323268524788058,0.5872579072265852,0.7450065974860708,0.09859699755907059,0.39807742834091187,adam,3e-05,0,0.0,0.9
-0.023446308448910713,-0.019536251202225685,-0.1367528736591339,-0.3129541277885437,1.047188639640808,1.049526572227478,0.41737306118011475,0.0012965538771823049,0.8521733283996582,-5.2812629292020574e-05,0.812865674495697,-0.0022702848073095083,-0.055810053832829,-0.031588496081531046,200,200,0.9331822849054258,0.9331822849054258,0.8733095204681598,1.1102734815055406,0.3145352602005005,0.8390227984054945,adam,3e-05,1,0.0,0.9
-0.04733068123459816,-0.045902006328105927,0.22326278686523438,0.13244879245758057,0.9716730117797852,0.9831785559654236,0.6613916158676147,0.32604432106018066,0.772423267364502,-0.000218441869947128,0.7902765274047852,-0.0004704009916167706,0.06175045296549797,-0.019110887497663497,200,200,0.6103607917515449,0.6103607917515449,0.693112688544407,0.8344404783531545,0.3240830600261688,0.48370781540870667,adam,3e-05,2,0.0,0.9
0.011548109352588654,0.0118300411850214,0.05754221975803375,0.01753556914627552,0.9489638209342957,0.9445884823799133,0.0363830029964447,0.31064140796661377,0.7581522464752197,0.0019513017032295465,0.8007745742797852,0.018354622647166252,-0.053053063340485096,-0.03871335685253143,200,200,0.8022960306559968,0.8022960306559968,0.789746463888746,0.9939460825580622,0.04634664207696915,0.7732639461755753,adam,3e-05,3,0.0,0.9
0.0345032662153244,0.0161630529910326,-0.21490903198719025,-0.10005886852741241,1.0286234617233276,1.0087049007415771,0.03091306984424591,0.3236801028251648,0.8237988948822021,0.002110696630552411,0.8087437748908997,0.021100696176290512,0.054580144584178925,-0.03994446024298668,200,200,0.8028078783560578,0.8028078783560578,0.8316977307284514,1.0286435969333472,0.27516183257102966,0.841367594897747,adam,3e-05,4,0.0,0.9
0.0007270955829881132,0.027055399492383003,-0.051160309463739395,-0.2837841808795929,1.0429942607879639,1.0054371356964111,0.3459025025367737,0.01902083121240139,0.8214452862739563,-3.041408308490645e-05,0.8021585941314697,-0.0003749584429897368,-0.0050040052738040686,-0.031694515608251095,200,200,0.824617008970141,0.824617008970141,0.8664295112780973,1.0921346132434355,0.3151405453681946,0.8417540313676,adam,3e-05,5,0.0,0.9
-0.006425597704946995,0.021468713879585266,0.14150699973106384,0.1552622765302658,1.0035741329193115,0.982573926448822,0.5117723345756531,0.16856783628463745,0.7921133637428284,-0.0035828484687954187,0.7976823449134827,-0.012198394164443016,-0.04121427983045578,-0.027872717566788198,200,200,0.633441632994347,0.633441632994347,0.711310161306508,0.8719790749356765,0.1994612067937851,0.6529039442539215,adam,3e-05,6,0.0,0.9
0.008172658272087574,0.004826277960091829,-0.06636912375688553,0.023110993206501007,0.9696036577224731,0.9868266582489014,0.031714584678411484,0.9147566556930542,0.7857680320739746,-0.0016435045981779695,0.8032981753349304,-0.009649139828979969,-0.05776503775268793,-0.024627206102013587,200,200,0.7755797450053978,0.7755797450053978,0.7225387953201698,0.8933282396701214,0.07675160467624664,0.5049795377999544,adam,3e-05,7,0.0,0.9
0.010517772287130356,-0.003595105605199933,-0.05967633053660393,-0.1141250878572464,0.9789043068885803,1.017853856086731,0.9950700402259827,0.04827548563480377,0.7903211712837219,0.001128536881878972,0.7917550206184387,0.0051490324549376965,0.028045494109392166,-0.02935049431398511,200,200,0.7374890315238941,0.7374890315238941,0.7729479640543068,0.9407536673707103,0.1309354454278946,0.49287205189466476,adam,3e-05,8,0.0,0.9
-0.030841773375868797,-0.033647727221250534,-0.08162334561347961,-0.019110746681690216,0.9964575171470642,1.0096832513809204,0.45188313722610474,0.4900169372558594,0.8031188249588013,-0.014770228415727615,0.8006778955459595,-0.031388357281684875,-0.06578700430691242,-0.02457047775387764,200,200,0.5910637521731846,0.5910637521731846,0.5995834649552896,0.7550743214977385,0.0528213195502758,0.5321203470230103,adam,3e-05,9,0.0,0.9
0.03359191492199898,0.03078438527882099,-0.13363239169120789,-0.01638326235115528,0.9720177054405212,0.9928187727928162,0.5469107627868652,0.8465927243232727,0.7800534963607788,-0.014594185166060925,0.7940582036972046,-0.02144787833094597,-0.05668062902987003,-0.02743997648358345,60,60,0.636443981211521,0.636443981211521,0.6029977921277345,0.7545339472045988,0.17374911904335022,0.28566649556159973,adam,0.0001,0,0.0,0.9
-0.023446308448910713,-0.019536251202225685,-0.1868431270122528,-0.16677145659923553,1.047188639640808,1.049526572227478,1.08785080909729,0.9575935006141663,0.8521733283996582,-0.014177292585372925,0.812865674495697,-0.013890505768358707,-0.04458754137158394,-0.021602130308747292,150,150,0.6431517645566427,0.6431517645566427,0.6480297668397257,0.7934264299786687,0.21994709968566895,0.06629762053489685,adam,0.0001,1,0.0,0.9
-0.04733068123459816,-0.045902006328105927,0.1699017584323883,0.13251608610153198,0.9716730117797852,0.9831785559654236,0.718458354473114,0.6617270112037659,0.772423267364502,0.0010810935636982322,0.7902765274047852,0.0015679169446229935,0.04797657113522291,-0.023100029025226832,60,60,0.5793868661866995,0.5793868661866995,0.6124411993719393,0.7504585842053908,0.2811102271080017,0.28733310103416443,adam,0.0001,2,0.0,0.9
0.011548109352588654,0.0118300411850214,0.008898469619452953,0.029913542792201042,0.9489638209342957,0.9445884823799133,0.30194443464279175,1.0150690078735352,0.7581522464752197,0.010604888200759888,0.8007745742797852,0.019155558198690414,-0.05261834803968668,-0.021724191680550575,80,80,0.6342762476133188,0.6342762476133188,0.6139873679183999,0.755122081132275,0.01827658712863922,0.35874995589256287,adam,0.0001,3,0.0,0.9
0.0345032662153244,0.0161630529910326,0.017625514417886734,-0.1150471419095993,1.0286234617233276,1.0087049007415771,0.6085149645805359,1.1117347478866577,0.8237988948822021,0.018706245347857475,0.8087437748908997,0.022743139415979385,0.04809354431927204,-0.024204054661095143,80,80,0.5586159452949072,0.5586159452949072,0.5730188984417348,0.7090960993985048,0.13229124248027802,0.26156917214393616,adam,0.0001,4,0.0,0.9
