data_dim,rho,num_seeds,product_minus_diag_w1_mean,product_minus_diag_w1_std,product_minus_diag_w2_mean,product_minus_diag_w2_std,wgan_minus_diag_w1_mean,wgan_minus_diag_w1_std,wgan_minus_diag_w2_mean,wgan_minus_diag_w2_std
20,0.5,3,0.3533182974100946,0.008804326589824005,0.33590918287172694,0.013285103022743279,0.20729948593008451,0.03770817921249434,0.20138682242945727,0.0332824072109107
20,0.8,3,0.860020310418796,0.04782225097289554,0.7088581968046848,0.03299251673949239,0.14682817486176955,0.0535013191768027,0.1560239383391071,0.04939758182286879
