mean_error,var_error,cov_12,corr,w1,w2,method
0.04893055558204651,0.1939452886581421,0.01926521211862564,0.02361288107931614,0.49259335249554836,0.6069011848299976,Best diagonal Gaussian
0.01371978409588337,0.0294685959815979,-0.0478597953915596,-0.04605259373784065,0.5754391050635806,0.7341573824652976,Product marginals
0.12556293606758118,0.2871447205543518,0.0209366288036108,0.016145095229148865,0.5991768360370099,0.7288316662329603,WGAN
