mean_error,var_error,cov_12,corr,w1,w2,method,seed
0.12823563814163208,0.027055442333221436,-0.010600932873785496,-0.010623898357152939,0.5396726102188192,0.6619362310186552,WGAN,0
0.10892066359519958,0.18205943703651428,-0.006565483752638102,-0.008206487633287907,0.5403719120155,0.683538905843766,Best diagonal Gaussian,0
0.05950349196791649,0.019862383604049683,-0.002003956353291869,-0.0019994296599179506,0.5485712550275075,0.7040725097451198,Product marginals,0
0.04391296207904816,0.286327064037323,-0.0013689601328223944,-0.001796469441615045,0.5099182660723759,0.6549623239710272,Best diagonal Gaussian,1
0.11099538207054138,0.1602751612663269,0.028875980526208878,0.02671116404235363,0.5617265745200656,0.6984860119468768,WGAN,1
0.036874979734420776,0.057361602783203125,-0.028547871857881546,-0.028807826340198517,0.5810911484417944,0.7262420111141487,Product marginals,1
0.11490996181964874,0.19097858667373657,0.0011813048040494323,0.0015023816376924515,0.5366551579834826,0.6677318430354157,Best diagonal Gaussian,2
0.07757311314344406,0.006490856409072876,0.009562008082866669,0.009763401001691818,0.5520213905307199,0.6788535730523415,Product marginals,2
0.15431629121303558,0.29069623351097107,-0.004624985624104738,-0.0068876356817781925,0.6190271499808583,0.7421958667755674,WGAN,2
0.05538342520594597,0.0642632246017456,0.009421845898032188,0.009320096112787724,0.5158396318940204,0.661963582755731,Product marginals,3
0.03751111775636673,0.1238013505935669,-0.017422635108232498,-0.02117409184575081,0.549066213001957,0.6886835897046526,Best diagonal Gaussian,3
0.11623193323612213,0.34007610380649567,0.004232191015034914,0.007250130642205477,0.5667650728368989,0.6963041386326484,WGAN,3
0.09689436107873917,0.009877979755401611,0.0018489807844161987,0.0018329184968024492,0.5234444844627533,0.6556416934035164,Product marginals,4
0.056264039129018784,0.20901167392730713,-0.014525688253343105,-0.017940836027264595,0.5295268302859479,0.6534804977075743,Best diagonal Gaussian,4
0.14624711871147156,0.18027183413505554,-0.05176639184355736,-0.06029114872217178,0.5894939943956637,0.7385610507563732,WGAN,4
0.04526465758681297,0.2761014401912689,0.012947559356689453,0.017308469861745834,0.5475886011820228,0.6832195208680869,Best diagonal Gaussian,5
0.060819610953330994,0.05515235662460327,0.01108468510210514,0.011405055411159992,0.5671521167969851,0.7045649882852871,Product marginals,5
