data_dim,rho,seed,product_minus_diag_w1,product_minus_diag_w2,wgan_minus_diag_w1,wgan_minus_diag_w2
20,0.2,5,0.04109610789279028,0.041202734437684185,-0.4808352897207673,-0.46629196745939616
20,0.2,6,0.12763507847279065,0.12865335271280376,-0.498762248422028,-0.47506998235359
20,0.2,7,0.09204882179898632,0.09627483356810007,-0.4451210773164278,-0.42188681336859535
20,0.2,8,-0.0012783211669331607,0.0005243045393799051,-0.4427167508376102,-0.4280264964409355
20,0.2,9,0.09496883688425228,0.09975139342085182,-0.4421365122780445,-0.41204159187826406
20,0.5,0,0.3543563777176004,0.32006077870963257,-0.3766160987251346,-0.2928915862358803
20,0.5,1,0.34205374461120464,0.33509484917018817,-0.3360662700736161,-0.2454417671612492
20,0.5,2,0.36354476990147866,0.35257192073536014,-0.3312165907080913,-0.24043391413715565
20,0.5,3,0.37910957209241314,0.3687353577747068,-0.3350916953547576,-0.25058124810923754
20,0.5,4,0.39831776447594613,0.38095596281443456,-0.31684498211351375,-0.24915974521648332
20,0.5,5,0.39692137706457054,0.36649146110725894,-0.3364638310400827,-0.26820809756336184
20,0.5,6,0.4264876250434644,0.4162128611724736,-0.3331911091909192,-0.2505192409530954
20,0.5,7,0.37053590077353116,0.3502305500407754,-0.38612417073550453,-0.31735936186827907
20,0.5,8,0.39001679719593785,0.3559396937939887,-0.31155250295756654,-0.2512606475938348
20,0.5,9,0.363426815952697,0.3281918112823572,-0.32763568256392483,-0.26034399732121427
20,0.8,0,0.9275904489328122,0.7546996689025693,-0.21668649634636816,-0.06810946668620588
20,0.8,1,0.8237535445507143,0.6784089271579772,-0.1847089502736372,-0.04947926952470638
20,0.8,2,0.8287169377728616,0.6934659943535078,-0.19367009168617288,-0.08849470789482172
20,0.8,3,0.7707138382837408,0.599805114586287,-0.16212115959067752,-0.020216252721700023
20,0.8,4,0.8011491285321646,0.6628418023018163,-0.15202355722090077,0.0007918046705057691
20,0.8,5,0.7653269336060475,0.597446871974797,-0.2282768069051797,-0.11921748510642871
20,0.8,6,0.8802411359480695,0.7506455310519327,-0.23202279553132232,-0.11417388697912001
20,0.8,7,0.78829562745244,0.6740476809686564,-0.2465104754179439,-0.0983828737094421
20,0.8,8,0.9294546910617525,0.7898798314805191,-0.21712961120196939,-0.09529589190153143
20,0.8,9,0.7874812793211006,0.6323914159123483,-0.21529502198245742,-0.08770628827021554
