data_dim,rho,num_seeds,product_minus_diag_w1_mean,product_minus_diag_w1_std,product_minus_diag_w2_mean,product_minus_diag_w2_std,wgan_minus_diag_w1_mean,wgan_minus_diag_w1_std,wgan_minus_diag_w2_mean,wgan_minus_diag_w2_std
10,0.5,3,0.1547811956251519,0.01945415882302336,0.13256625203081387,0.025221954980684223,-0.08741851330234744,0.018145511252070163,-0.06541145724336979,0.008492285085358799
10,0.8,3,0.4769937451370045,0.04256117963440576,0.3961038327986273,0.04949781117173535,-0.10910167633784977,0.014285830335065548,-0.0271038412523296,0.034530614731400955
20,0.5,3,0.3533182974100946,0.008804326589824005,0.33590918287172694,0.013285103022743279,-0.19539265307920495,0.019322656523340562,-0.16020462284117118,0.02944959796927914
20,0.8,3,0.860020310418796,0.04782225097289554,0.7088581968046848,0.03299251673949239,-0.16399298578244967,0.024613727194206254,-0.08867682307302142,0.010704436551330016
