rho,seed,wgan_var_1,wgan_var_2,wgan_var_mean,theoretical_diag_var
0.6,19,0.8868743181228638,0.8498249053955078,0.8683496117591858,0.9
0.6,20,0.891562819480896,0.8962037563323975,0.8938832879066467,0.9
0.6,21,0.9610734581947327,0.8860252499580383,0.9235493540763855,0.9
0.6,22,0.866578221321106,0.8213350176811218,0.8439566195011139,0.9
0.6,23,0.8783791661262512,0.8651266098022461,0.8717528879642487,0.9
0.6,24,0.9031046032905579,0.9338852763175964,0.9184949398040771,0.9
0.6,25,0.9071059823036194,0.8570960164070129,0.8821009993553162,0.9
0.6,26,0.911261796951294,1.0003000497817993,0.9557809233665466,0.9
0.6,27,0.882239580154419,0.8496438264846802,0.8659417033195496,0.9
0.6,28,0.8538651466369629,0.8205699920654297,0.8372175693511963,0.9
0.6,29,0.903656542301178,0.9331598877906799,0.918408215045929,0.9
0.6,30,0.8571218848228455,0.9253553748130798,0.8912386298179626,0.9
0.6,31,0.9910294413566589,0.7391960620880127,0.8651127517223358,0.9
0.6,32,0.9134203791618347,0.8959000110626221,0.9046601951122284,0.9
0.6,33,0.8536587953567505,0.9397444128990173,0.8967016041278839,0.9
0.6,34,0.9386575222015381,0.8875399827957153,0.9130987524986267,0.9
0.6,35,0.8936808705329895,0.8403595685958862,0.8670202195644379,0.9
0.6,36,0.853136420249939,0.9360787868499756,0.8946076035499573,0.9
0.6,37,0.8024693727493286,0.8287671208381653,0.815618246793747,0.9
0.6,38,0.906019926071167,0.8852211833000183,0.8956205546855927,0.9
0.6,39,0.8983427882194519,0.8076638579368591,0.8530033230781555,0.9
0.6,40,0.9320301413536072,0.8765110969543457,0.9042706191539764,0.9
0.6,41,0.9760941863059998,0.9355188012123108,0.9558064937591553,0.9
0.6,42,0.8405767679214478,0.8957071900367737,0.8681419789791107,0.9
0.6,43,0.81729656457901,0.8713098764419556,0.8443032205104828,0.9
0.6,44,0.86556077003479,0.8641947507858276,0.8648777604103088,0.9
0.6,45,0.8254547119140625,0.9582635164260864,0.8918591141700745,0.9
0.6,46,0.9063664674758911,0.8500725030899048,0.878219485282898,0.9
0.6,47,0.8793361783027649,0.7940006852149963,0.8366684317588806,0.9
0.6,48,0.891219973564148,0.9238863587379456,0.9075531661510468,0.9
0.6,49,0.9501391053199768,0.8833332657814026,0.9167361855506897,0.9
0.8,0,0.8029137253761292,0.8493755459785461,0.8261446356773376,0.7999999999999999
0.8,1,0.7526571154594421,0.8233376741409302,0.7879973948001862,0.7999999999999999
0.8,2,0.7521414160728455,0.7519055604934692,0.7520234882831573,0.7999999999999999
0.8,3,0.8197320103645325,0.8304717540740967,0.8251018822193146,0.7999999999999999
0.8,4,0.7876959443092346,0.7200855612754822,0.7538907527923584,0.7999999999999999
0.8,5,0.7675865292549133,0.7213982939720154,0.7444924116134644,0.7999999999999999
0.8,6,0.7646024823188782,0.7044293284416199,0.734515905380249,0.7999999999999999
0.8,7,0.7772457003593445,0.7723397612571716,0.7747927308082581,0.7999999999999999
0.8,8,0.7709127068519592,0.8600274324417114,0.8154700696468353,0.7999999999999999
0.8,9,0.6473349332809448,0.6836452484130859,0.6654900908470154,0.7999999999999999
0.8,10,0.8404930830001831,0.8566530346870422,0.8485730588436127,0.7999999999999999
0.8,11,0.7307395935058594,0.7261115312576294,0.7284255623817444,0.7999999999999999
0.8,12,0.8476574420928955,0.7594494819641113,0.8035534620285034,0.7999999999999999
0.8,13,0.7832102179527283,0.7627180218696594,0.7729641199111938,0.7999999999999999
0.8,14,0.8031423687934875,0.8050194978713989,0.8040809333324432,0.7999999999999999
0.8,15,0.8025164604187012,0.8672869205474854,0.8349016904830933,0.7999999999999999
0.8,16,0.7597832679748535,0.8460707664489746,0.8029270172119141,0.7999999999999999
0.8,17,0.7278233170509338,0.735571026802063,0.7316971719264984,0.7999999999999999
0.8,18,0.6595525145530701,0.7363636493682861,0.6979580819606781,0.7999999999999999
0.8,19,0.7503843307495117,0.7568737268447876,0.7536290287971497,0.7999999999999999
0.8,20,0.8021571040153503,0.8128822445869446,0.8075196743011475,0.7999999999999999
0.8,21,0.7470390200614929,0.7694032192230225,0.7582211196422577,0.7999999999999999
0.8,22,0.7726944088935852,0.7417687177658081,0.7572315633296967,0.7999999999999999
0.8,23,0.7761155366897583,0.8016752600669861,0.7888953983783722,0.7999999999999999
0.8,24,0.7890101671218872,0.7670305371284485,0.7780203521251678,0.7999999999999999
0.8,25,0.7351824045181274,0.7245079278945923,0.7298451662063599,0.7999999999999999
0.8,26,0.8615795969963074,0.850863516330719,0.8562215566635132,0.7999999999999999
0.8,27,0.7772946953773499,0.7475190162658691,0.7624068558216095,0.7999999999999999
0.8,28,0.6946076154708862,0.7735090851783752,0.7340583503246307,0.7999999999999999
0.8,29,0.8342990279197693,0.6786183714866638,0.7564586997032166,0.7999999999999999
0.8,30,0.7108193635940552,0.5609375238418579,0.6358784437179565,0.7999999999999999
0.8,31,0.8314952850341797,0.7833471894264221,0.8074212372303009,0.7999999999999999
0.8,32,0.8611950874328613,0.8122885823249817,0.8367418348789215,0.7999999999999999
0.8,33,0.7689259052276611,0.8037452697753906,0.7863355875015259,0.7999999999999999
0.8,34,0.7999823093414307,0.7278958559036255,0.7639390826225281,0.7999999999999999
