rho,num_seeds,theoretical_diag_var,diag_var_1_mean,diag_var_1_std,diag_var_2_mean,diag_var_2_std,diag_var_mean_mean,diag_var_mean_std,gaussian_w2_mean,gaussian_w2_std
0.0,50,1.0,1.003396875858307,0.019994178980041338,0.9919153797626495,0.018399987110298825,0.9976561260223389,0.013820407052584556,0.005329403421494687,0.00481882053870312
0.2,50,0.9898979485566356,0.9934095144271851,0.019963657007546383,0.9817012405395508,0.018601925131265,0.9875553786754608,0.013747279525796555,0.1417786563906136,0.006858806659709667
0.4,50,0.9582575694955839,0.9618113553524017,0.019550618620289787,0.9506100344657898,0.018090016946946848,0.956210697889328,0.013486912601869898,0.2892611598028747,0.007004913664789154
0.6,50,0.9,0.9035089945793152,0.018666623146796655,0.8936514031887054,0.016768092954627358,0.8985801994800567,0.013009687011715869,0.4482106102484849,0.007576720817879357
0.8,50,0.7999999999999999,0.8033249521255493,0.017039356522032683,0.7959075367450714,0.01455844824052652,0.7996162462234497,0.012247356576831554,0.634050820584848,0.008529785986954306
