rho,num_seeds,product_minus_diag_w1_mean,product_minus_diag_w1_std,product_minus_diag_w2_mean,product_minus_diag_w2_std,wgan_minus_diag_w1_mean,wgan_minus_diag_w1_std,wgan_minus_diag_w2_mean,wgan_minus_diag_w2_std
0.0,20,0.0023939520556199843,0.019833200248973473,0.004011142035014447,0.023344637315987335,0.02474000349223271,0.03557689751938891,0.025964929260022102,0.03730974911309262
0.2,20,0.011051381301104151,0.02822171309713337,0.015954087425798166,0.03586811353889596,0.0040650900484348095,0.030182391069472844,0.008309600812382387,0.03828933771066076
0.4,20,-0.002812822971972867,0.03332431277671578,-0.0018291990474343766,0.04048742262288702,0.0019341045326758538,0.03471172661834287,0.004541817261722323,0.03906237673436824
0.6,20,0.011158284683754488,0.03583389521256611,0.009991115386318078,0.03885972711170749,0.009816991896268537,0.02880358247897698,0.012596175522442793,0.03632814744991467
0.8,20,0.01526702154954529,0.028816434847879643,0.010406670617853641,0.03498507245924778,0.014905313772307768,0.03306548533031163,0.017123931596607234,0.041143142052687376
