mean_error,var_error,cov_12,corr,w1,w2,rho,seed,method
0.03673698008060455,0.034129559993743896,0.021377597004175186,0.02156997285783291,0.18582219827225618,0.23501501891346946,0.0,22,Best diagonal Gaussian
0.07998999953269958,0.11043691635131836,-0.003412956139072776,-0.003731326200067997,0.20369201717968213,0.24926803656258456,0.0,22,Product marginals
0.07233382016420364,0.07979929447174072,0.008878320455551147,0.00939956121146679,0.18916387606503404,0.24233236957931056,0.0,22,WGAN
0.05637300759553909,0.012116044759750366,0.018566705286502838,0.018592463806271553,0.18553046860506153,0.2431745203065895,0.0,23,Best diagonal Gaussian
0.04287828132510185,0.029652774333953857,-0.004986953921616077,-0.004880398511886597,0.21596030937978783,0.27623239652884574,0.0,23,Product marginals
0.1419605314731598,0.1600467562675476,0.012388014234602451,0.010791810229420662,0.22905295505402315,0.2890420518190349,0.0,23,WGAN
0.04832354560494423,0.01971447467803955,-0.014902222901582718,-0.014474047347903252,0.21164277476535828,0.29012991504875807,0.0,24,Best diagonal Gaussian
0.0600733682513237,0.024692833423614502,0.0164028313010931,0.01647731475532055,0.2063148315213627,0.26768405160438863,0.0,24,Product marginals
0.11218753457069397,0.026785165071487427,0.012499642558395863,0.012410896830260754,0.23265603994802814,0.28889814180784973,0.0,24,WGAN
0.02259662374854088,0.035231947898864746,-0.004664139822125435,-0.004656137432903051,0.16913674328711045,0.232480675652625,0.0,25,Best diagonal Gaussian
0.050790201872587204,0.025392591953277588,-0.03906821832060814,-0.03827464208006859,0.1860188729015753,0.24959783455672319,0.0,25,Product marginals
0.09609523415565491,0.04704663157463074,0.026427268981933594,0.027128487825393677,0.19924172003726678,0.2570350673231639,0.0,25,WGAN
0.02412392385303974,0.0649692714214325,0.011906685307621956,0.011785577982664108,0.18739257577578453,0.2425317799678596,0.0,26,Best diagonal Gaussian
0.07028742879629135,0.042024850845336914,-0.0403088703751564,-0.041321929544210434,0.21880896636172795,0.27439011728681806,0.0,26,Product marginals
0.08373219519853592,0.06832754611968994,0.006028824485838413,0.0056659081019461155,0.19729008291442152,0.26633816434030355,0.0,26,WGAN
0.028425684198737144,0.033221304416656494,0.0117844482883811,0.011691749095916748,0.1873942145072625,0.2467937209085142,0.0,27,Best diagonal Gaussian
0.06540050357580185,0.05438518524169922,-0.013930218294262886,-0.013399431481957436,0.2262858508862545,0.282145821145907,0.0,27,Product marginals
0.07592946290969849,0.3050416111946106,-0.03292859345674515,-0.047415658831596375,0.3127451833798032,0.386197239194214,0.0,27,WGAN
0.012123455293476582,0.019859641790390015,0.006882778834551573,0.006920544896274805,0.1755021817145467,0.23081732494694596,0.0,28,Best diagonal Gaussian
0.0043783290311694145,0.04370686411857605,0.00036220147740095854,0.0003731207107193768,0.17141210416285363,0.2317625009631395,0.0,28,Product marginals
0.0802382379770279,0.0600929856300354,-0.01103856973350048,-0.01158973854035139,0.1819269706664263,0.2288126482792548,0.0,28,WGAN
0.03997645527124405,0.04703235626220703,0.0006023352616466582,0.0006089951493777335,0.1804624230951425,0.2369296331677206,0.0,29,Best diagonal Gaussian
0.0619908943772316,0.03856533765792847,0.0021671827416867018,0.002138409297913313,0.22382891760339527,0.268640781974249,0.0,29,Product marginals
0.07182998955249786,0.09313535690307617,-0.04020839184522629,-0.03648120537400246,0.21051299215872485,0.2642582125443799,0.0,29,WGAN
0.043086614459753036,0.06831106543540955,0.004886140581220388,0.005049011670053005,0.17887580635161518,0.23767810947658033,0.0,30,Best diagonal Gaussian
0.04003632441163063,0.03390461206436157,-0.009575464762747288,-0.009715741500258446,0.2050108707998544,0.2766815464176019,0.0,30,Product marginals
0.09267778694629669,0.018408119678497314,-0.013134673237800598,-0.013420961797237396,0.20819469507066712,0.2644402914919833,0.0,30,WGAN
0.06588992476463318,0.03438609838485718,0.01568922959268093,0.016183976083993912,0.19064255200968944,0.2507991650923817,0.0,31,Best diagonal Gaussian
0.027040237560868263,0.030263066291809082,-0.04311494529247284,-0.044272396713495255,0.21071246276279568,0.26321183288195693,0.0,31,Product marginals
0.031641073524951935,0.0811333954334259,-0.011165544390678406,-0.012146871536970139,0.2119413636606749,0.2670440968379276,0.0,31,WGAN
0.05780625715851784,0.019471734762191772,0.004294523503631353,0.0044813575223088264,0.17914516375330225,0.2481908594587198,0.0,32,Best diagonal Gaussian
0.05264554172754288,0.016935288906097412,0.02384823188185692,0.023972883820533752,0.22502147793923646,0.28257245928871555,0.0,32,Product marginals
0.020009977743029594,0.054075390100479126,0.024425175040960312,0.025840485468506813,0.16732958180619076,0.2252730287201998,0.0,32,WGAN
