data_dim,rho,num_seeds,product_minus_diag_w1_mean,product_minus_diag_w1_std,product_minus_diag_w2_mean,product_minus_diag_w2_std,wgan_minus_diag_w1_mean,wgan_minus_diag_w1_std,wgan_minus_diag_w2_mean,wgan_minus_diag_w2_std
10,0.5,3,0.1547811956251519,0.01945415882302336,0.13256625203081387,0.025221954980684223,0.015620705180555916,0.029493283108507257,0.014822352847359443,0.03447633207087273
10,0.8,3,0.4769937451370045,0.04256117963440576,0.3961038327986273,0.04949781117173535,0.1544256655788955,0.1272296663643305,0.13830162293501122,0.11350910048288022
20,0.5,3,0.3533182974100946,0.008804326589824005,0.33590918287172694,0.013285103022743279,-0.18090453059411793,0.24537663880915486,-0.12054250856945951,0.20775197852437244
20,0.8,3,0.860020310418796,0.04782225097289554,0.7088581968046848,0.03299251673949239,0.14682817486176955,0.0535013191768027,0.1560239383391071,0.04939758182286879
